event_date,event_datetime,visitor_nss,visitor_team,home_team,Money Line Open Visitor,Money Line Open Home,Money Line Visitor,Money Line Home
4/7/2015 0:00,4/7/2015 19:05,53,New York Islanders,Philadelphia Flyers,-127,115,-125,113
4/7/2015 0:00,4/7/2015 19:35,55,Pittsburgh Penguins,Ottawa Senators,118,-130,100,-110
4/7/2015 0:00,4/7/2015 19:35,57,Carolina Hurricanes,Detroit Red Wings,201,-225,235,-265
4/7/2015 0:00,4/7/2015 20:05,59,Winnipeg Jets,St. Louis Blues,156,-173,118,-130
4/7/2015 0:00,4/7/2015 20:35,61,Minnesota Wild,Chicago Blackhawks,133,-147,131,-145
4/7/2015 0:00,4/7/2015 21:05,63,Arizona Coyotes,Calgary Flames,256,-290,305,-351
4/7/2015 0:00,4/7/2015 21:05,65,Nashville Predators,Colorado Avalanche,-133,120,-151,137
4/7/2015 0:00,4/7/2015 21:35,67,Los Angeles Kings,Edmonton Oilers,-290,256,-275,244
4/7/2015 0:00,4/7/2015 19:05,1051,New York Rangers,New Jersey Devils,-147,133,-137,124
4/7/2015 0:00,4/7/2015 19:05,1053,New York Islanders,Philadelphia Flyers,-118,107,-113,102
,S Mason,,,,,,,
4/7/2015 0:00,4/7/2015 19:35,1055,Pittsburgh Penguins,Ottawa Senators,103,-114,-103,-107
4/7/2015 0:00,4/7/2015 19:35,1057,Carolina Hurricanes,Detroit Red Wings,182,-203,178,-198
4/7/2015 0:00,4/7/2015 20:05,1059,Winnipeg Jets,St. Louis Blues,135,-149,109,-120
4/7/2015 0:00,4/7/2015 20:35,1061,Minnesota Wild,Chicago Blackhawks,121,-134,125,-138
,C Crawford,,,,,,,
4/7/2015 0:00,4/7/2015 21:05,1063,Arizona Coyotes,Calgary Flames,212,-238,217,-243
,J Hiller,,,,,,,
,,,,,,,,
4/7/2015 0:00,4/7/2015 21:05,1065,Nashville Predators,Colorado Avalanche,-124,112,-138,125
4/7/2015 0:00,4/7/2015 21:35,1067,Los Angeles Kings,Edmonton Oilers,-238,212,-216,193
,,,,,,,,
4/6/2015 0:00,4/6/2015 19:05,1,Columbus Blue Jackets,New York Rangers,171,-190,183,-204
4/6/2015 0:00,4/6/2015 19:05,3,Carolina Hurricanes,Buffalo Sabres,-155,140,-180,162
4/6/2015 0:00,4/6/2015 20:05,5,Winnipeg Jets,Minnesota Wild,140,-155,130,-144
4/6/2015 0:00,4/6/2015 22:05,7,Los Angeles Kings,Vancouver Canucks,-125,113,-143,129
4/6/2015 0:00,4/6/2015 22:35,9,Dallas Stars,San Jose Sharks,133,-147,119,-131
4/6/2015 0:00,4/6/2015 19:05,1001,Columbus Blue Jackets,New York Rangers,147,-163,161,-179
4/6/2015 0:00,4/6/2015 19:05,1003,Carolina Hurricanes,Buffalo Sabres,-139,126,-160,144
,,,,,,,,
4/6/2015 0:00,4/6/2015 20:05,1005,Winnipeg Jets,Minnesota Wild,126,-139,120,-133
,,,,,,,,
4/6/2015 0:00,4/6/2015 22:05,1007,Los Angeles Kings,Vancouver Canucks,-118,107,-122,111
,,,,,,,,
4/6/2015 0:00,4/6/2015 22:35,1009,Dallas Stars,San Jose Sharks,121,-134,111,-123
4/5/2015 0:00,4/5/2015 17:05,51,Washington Capitals,Detroit Red Wings,106,-117,118,-130
4/5/2015 0:00,4/5/2015 17:05,53,Montreal Canadiens,Florida Panthers,-135,122,-147,133
4/5/2015 0:00,4/5/2015 19:35,55,Ottawa Senators,Toronto Maple Leafs,-195,175,-185,166
4/5/2015 0:00,4/5/2015 19:35,57,Pittsburgh Penguins,Philadelphia Flyers,-124,112,-124,112
4/5/2015 0:00,4/5/2015 19:35,59,St. Louis Blues,Chicago Blackhawks,131,-145,140,-155
4/5/2015 0:00,4/5/2015 17:05,1051,Washington Capitals,Detroit Red Wings,102,-113,121,-134
,J Howard,,,,,,,
4/5/2015 0:00,4/5/2015 17:05,1053,Montreal Canadiens,Florida Panthers,-124,112,-134,121
,,,,,,,,
4/5/2015 0:00,4/5/2015 19:35,1055,Ottawa Senators,Toronto Maple Leafs,-160,144,-145,131
4/5/2015 0:00,4/5/2015 19:35,1057,Pittsburgh Penguins,Philadelphia Flyers,-119,108,-123,111
4/5/2015 0:00,4/5/2015 19:35,1059,St. Louis Blues,Chicago Blackhawks,120,-133,131,-145
4/4/2015 0:00,4/4/2015 13:05,1,Philadelphia Flyers,Carolina Hurricanes,100,-110,128,-141
4/4/2015 0:00,4/4/2015 14:05,3,Pittsburgh Penguins,Columbus Blue Jackets,-121,110,-120,109
4/4/2015 0:00,4/4/2015 15:05,5,Vancouver Canucks,Winnipeg Jets,104,-115,135,-149
4/4/2015 0:00,4/4/2015 19:05,7,Washington Capitals,Ottawa Senators,103,-114,108,-119
4/4/2015 0:00,4/4/2015 19:05,9,New Jersey Devils,New York Rangers,214,-240,235,-265
4/4/2015 0:00,4/4/2015 19:05,11,Buffalo Sabres,New York Islanders,322,-370,451,-538
4/4/2015 0:00,4/4/2015 19:05,13,Toronto Maple Leafs,Boston Bruins,248,-280,255,-289
4/4/2015 0:00,4/4/2015 19:05,15,Tampa Bay Lightning,Florida Panthers,-125,113,-102,-108
4/4/2015 0:00,4/4/2015 19:05,17,Detroit Red Wings,Minnesota Wild,140,-155,138,-153
4/4/2015 0:00,4/4/2015 20:05,19,Dallas Stars,Nashville Predators,165,-183,186,-208
4/4/2015 0:00,4/4/2015 21:05,21,San Jose Sharks,Arizona Coyotes,-222,199,-219,196
4/4/2015 0:00,4/4/2015 22:05,23,Calgary Flames,Edmonton Oilers,-170,153,-196,176
4/4/2015 0:00,4/4/2015 22:05,25,Colorado Avalanche,Los Angeles Kings,248,-280,264,-299
4/4/2015 0:00,4/4/2015 13:05,1001,Philadelphia Flyers,Carolina Hurricanes,-104,-106,117,-129
4/4/2015 0:00,4/4/2015 14:05,1003,Pittsburgh Penguins,Columbus Blue Jackets,-121,110,-114,103
4/4/2015 0:00,4/4/2015 15:05,1005,Vancouver Canucks,Winnipeg Jets,-102,-108,122,-135
,M Hutchinson,,,,,,,
4/4/2015 0:00,4/4/2015 19:05,1007,Washington Capitals,Ottawa Senators,-103,-107,102,-113
,C Anderson,,,,,,,
4/4/2015 0:00,4/4/2015 19:05,1009,New Jersey Devils,New York Rangers,180,-200,192,-214
4/4/2015 0:00,4/4/2015 19:05,1011,Buffalo Sabres,New York Islanders,247,-279,285,-325
,J Halak,,,,,,,
,,,,,,,,
4/4/2015 0:00,4/4/2015 19:05,1013,Toronto Maple Leafs,Boston Bruins,201,-225,205,-230
4/4/2015 0:00,4/4/2015 19:05,1015,Tampa Bay Lightning,Florida Panthers,-114,103,-108,-102
,,,,,,,,
4/4/2015 0:00,4/4/2015 19:05,1017,Detroit Red Wings,Minnesota Wild,126,-139,125,-138
,,,,,,,,
4/4/2015 0:00,4/4/2015 20:05,1019,Dallas Stars,Nashville Predators,143,-158,155,-172
4/4/2015 0:00,4/4/2015 21:05,1021,San Jose Sharks,Arizona Coyotes,-185,166,-185,166
,,,,,,,,
4/4/2015 0:00,4/4/2015 22:05,1023,Calgary Flames,Edmonton Oilers,-152,137,-152,137
,B Scrivens,,,,,,,
,,,,,,,,
4/4/2015 0:00,4/4/2015 22:05,1025,Colorado Avalanche,Los Angeles Kings,201,-225,210,-235
4/3/2015 0:00,4/3/2015 19:05,51,Montreal Canadiens,New Jersey Devils,-145,131,-139,126
4/3/2015 0:00,4/3/2015 19:05,53,Chicago Blackhawks,Buffalo Sabres,-280,248,-284,251
4/3/2015 0:00,4/3/2015 20:35,55,St. Louis Blues,Dallas Stars,101,-111,102,-113
4/3/2015 0:00,4/3/2015 22:05,57,Colorado Avalanche,Anaheim Ducks,188,-210,205,-230
4/3/2015 0:00,4/3/2015 22:05,59,Arizona Coyotes,San Jose Sharks,235,-265,301,-345
4/3/2015 0:00,4/3/2015 19:05,1051,Montreal Canadiens,New Jersey Devils,-133,120,-128,116
4/3/2015 0:00,4/3/2015 19:05,1053,Chicago Blackhawks,Buffalo Sabres,-225,201,-213,191
,,,,,,,,
4/3/2015 0:00,4/3/2015 20:35,1055,St. Louis Blues,Dallas Stars,-102,-108,-105,-105
4/3/2015 0:00,4/3/2015 22:05,1057,Colorado Avalanche,Anaheim Ducks,161,-179,171,-190
,,,,,,,,
4/3/2015 0:00,4/3/2015 22:05,1059,Arizona Coyotes,San Jose Sharks,196,-219,214,-240
,A Niemi,,,,,,,
4/2/2015 0:00,4/2/2015 19:05,1,New York Islanders,Columbus Blue Jackets,-125,113,-128,116
4/2/2015 0:00,4/2/2015 19:35,3,Boston Bruins,Detroit Red Wings,104,-115,-116,105
4/2/2015 0:00,4/2/2015 19:35,5,Tampa Bay Lightning,Ottawa Senators,-105,-105,103,-114
4/2/2015 0:00,4/2/2015 19:35,7,Carolina Hurricanes,Florida Panthers,153,-170,152,-169
4/2/2015 0:00,4/2/2015 19:35,9,Washington Capitals,Montreal Canadiens,120,-133,108,-119
4/2/2015 0:00,4/2/2015 20:05,11,Calgary Flames,St. Louis Blues,145,-161,133,-147
4/2/2015 0:00,4/2/2015 20:05,13,New York Rangers,Minnesota Wild,112,-124,121,-134
4/2/2015 0:00,4/2/2015 20:35,15,Vancouver Canucks,Chicago Blackhawks,140,-155,148,-164
4/2/2015 0:00,4/2/2015 22:35,17,Edmonton Oilers,Los Angeles Kings,289,-330,330,-380
4/2/2015 0:00,4/2/2015 19:05,1001,New York Islanders,Columbus Blue Jackets,-118,107,-123,111
,S Bobrovsky,,,,,,,
4/2/2015 0:00,4/2/2015 19:35,1003,Boston Bruins,Detroit Red Wings,101,-111,-108,-102
4/2/2015 0:00,4/2/2015 19:35,1005,Tampa Bay Lightning,Ottawa Senators,-105,-105,100,-110
4/2/2015 0:00,4/2/2015 19:35,1007,Carolina Hurricanes,Florida Panthers,135,-149,135,-149
,,,,,,,,
4/2/2015 0:00,4/2/2015 19:35,1009,Washington Capitals,Montreal Canadiens,113,-125,111,-123
,C Price,,,,,,,
4/2/2015 0:00,4/2/2015 20:05,1011,Calgary Flames,St. Louis Blues,129,-143,120,-133
,B Elliott,,,,,,,
4/2/2015 0:00,4/2/2015 20:05,1013,New York Rangers,Minnesota Wild,106,-117,113,-125
,,,,,,,,
4/2/2015 0:00,4/2/2015 20:35,1015,Vancouver Canucks,Chicago Blackhawks,126,-139,133,-147
,C Crawford,,,,,,,
4/2/2015 0:00,4/2/2015 22:35,1017,Edmonton Oilers,Los Angeles Kings,226,-254,242,-273
,J Quick,,,,,,,
4/1/2015 0:00,4/1/2015 19:35,51,Toronto Maple Leafs,Buffalo Sabres,-120,109,-123,111
4/1/2015 0:00,4/1/2015 20:05,53,Philadelphia Flyers,Pittsburgh Penguins,188,-210,166,-185
4/1/2015 0:00,4/1/2015 22:05,55,Edmonton Oilers,Anaheim Ducks,264,-300,260,-296
4/1/2015 0:00,4/1/2015 22:35,57,Colorado Avalanche,San Jose Sharks,131,-145,175,-195
4/1/2015 0:00,4/1/2015 19:35,1051,Toronto Maple Leafs,Buffalo Sabres,-114,103,-118,107
,,,,,,,,
4/1/2015 0:00,4/1/2015 20:05,1053,Philadelphia Flyers,Pittsburgh Penguins,159,-177,152,-169
4/1/2015 0:00,4/1/2015 22:05,1055,Edmonton Oilers,Anaheim Ducks,188,-210,210,-235
,F Andersen,,,,,,,
,,,,,,,,
4/1/2015 0:00,4/1/2015 22:35,1057,Colorado Avalanche,San Jose Sharks,120,-133,150,-166
3/31/2015 0:00,3/31/2015 19:05,1,New Jersey Devils,Columbus Blue Jackets,144,-160,136,-150
3/31/2015 0:00,3/31/2015 19:05,3,Florida Panthers,Boston Bruins,144,-160,149,-165
3/31/2015 0:00,3/31/2015 19:05,5,Carolina Hurricanes,Washington Capitals,180,-201,176,-196
3/31/2015 0:00,3/31/2015 19:35,7,Tampa Bay Lightning,Toronto Maple Leafs,-205,184,-173,156
3/31/2015 0:00,3/31/2015 19:35,9,Ottawa Senators,Detroit Red Wings,131,-145,127,-140
3/31/2015 0:00,3/31/2015 20:05,11,New York Rangers,Winnipeg Jets,-110,100,-108,-102
3/31/2015 0:00,3/31/2015 20:05,13,Vancouver Canucks,Nashville Predators,133,-147,133,-147
3/31/2015 0:00,3/31/2015 19:05,1001,New Jersey Devils,Columbus Blue Jackets,129,-143,123,-136
3/31/2015 0:00,3/31/2015 19:05,1003,Florida Panthers,Boston Bruins,122,-135,129,-143
,T Rask,,,,,,,
3/31/2015 0:00,3/31/2015 19:05,1005,Carolina Hurricanes,Washington Capitals,153,-170,150,-166
,,,,,,,,
3/31/2015 0:00,3/31/2015 19:35,1007,Tampa Bay Lightning,Toronto Maple Leafs,-174,157,-154,139
3/31/2015 0:00,3/31/2015 19:35,1009,Ottawa Senators,Detroit Red Wings,120,-133,117,-129
3/31/2015 0:00,3/31/2015 20:05,1011,New York Rangers,Winnipeg Jets,-107,-103,-101,-109
3/31/2015 0:00,3/31/2015 20:05,1013,Vancouver Canucks,Nashville Predators,120,-133,120,-133
,P Rinne,,,,,,,
3/30/2015 0:00,3/30/2015 19:35,51,Tampa Bay Lightning,Montreal Canadiens,118,-130,122,-135
3/30/2015 0:00,3/30/2015 20:05,53,Vancouver Canucks,St. Louis Blues,144,-160,135,-149
3/30/2015 0:00,3/30/2015 20:35,55,Calgary Flames,Dallas Stars,149,-165,144,-160
3/30/2015 0:00,3/30/2015 20:35,57,Los Angeles Kings,Chicago Blackhawks,-110,100,-121,110
3/30/2015 0:00,3/30/2015 21:05,59,Edmonton Oilers,Colorado Avalanche,180,-201,184,-205
3/30/2015 0:00,3/30/2015 22:05,61,Buffalo Sabres,Arizona Coyotes,166,-185,168,-187
3/30/2015 0:00,3/30/2015 19:35,1051,Tampa Bay Lightning,Montreal Canadiens,105,-116,111,-123
3/30/2015 0:00,3/30/2015 20:05,1053,Vancouver Canucks,St. Louis Blues,129,-143,111,-123
,B Elliott,,,,,,,
3/30/2015 0:00,3/30/2015 20:35,1055,Calgary Flames,Dallas Stars,132,-146,120,-133
,K Lehtonen,,,,,,,
3/30/2015 0:00,3/30/2015 20:35,1057,Los Angeles Kings,Chicago Blackhawks,-105,-105,-116,105
3/30/2015 0:00,3/30/2015 21:05,1059,Edmonton Oilers,Colorado Avalanche,153,-170,151,-167
,S Varlamov,,,,,,,
3/30/2015 0:00,3/30/2015 22:05,1061,Buffalo Sabres,Arizona Coyotes,144,-160,147,-163
,M Smith,,,,,,,
,,,,,,,,
3/29/2015 0:00,3/29/2015 15:05,1,Washington Capitals,New York Rangers,140,-155,129,-143
3/29/2015 0:00,3/29/2015 17:05,3,Florida Panthers,Ottawa Senators,127,-140,138,-153
3/29/2015 0:00,3/29/2015 17:05,5,Detroit Red Wings,New York Islanders,114,-126,133,-147
3/29/2015 0:00,3/29/2015 17:05,7,Boston Bruins,Carolina Hurricanes,-145,131,-147,133
3/29/2015 0:00,3/29/2015 17:05,9,Calgary Flames,Nashville Predators,140,-155,131,-145
3/29/2015 0:00,3/29/2015 19:05,11,Anaheim Ducks,New Jersey Devils,-155,140,-157,142
3/29/2015 0:00,3/29/2015 19:35,13,San Jose Sharks,Pittsburgh Penguins,131,-145,163,-181
3/29/2015 0:00,3/29/2015 19:35,15,Chicago Blackhawks,Winnipeg Jets,-110,100,-103,-107
3/29/2015 0:00,3/29/2015 15:05,1001,Washington Capitals,New York Rangers,132,-146,116,-128
,H Lundqvist,,,,,,,
3/29/2015 0:00,3/29/2015 17:05,1003,Florida Panthers,Ottawa Senators,116,-128,116,-128
,C Anderson,,,,,,,
3/29/2015 0:00,3/29/2015 17:05,1005,Detroit Red Wings,New York Islanders,107,-118,116,-128
,,,,,,,,
3/29/2015 0:00,3/29/2015 17:05,1007,Boston Bruins,Carolina Hurricanes,-133,120,-135,122
3/29/2015 0:00,3/29/2015 17:05,1009,Calgary Flames,Nashville Predators,129,-143,120,-133
,P Rinne,,,,,,,
3/29/2015 0:00,3/29/2015 19:05,1011,Anaheim Ducks,New Jersey Devils,-139,126,-141,128
,C Schneider,,,,,,,
3/29/2015 0:00,3/29/2015 19:35,1013,San Jose Sharks,Pittsburgh Penguins,119,-131,129,-143
3/29/2015 0:00,3/29/2015 19:35,1015,Chicago Blackhawks,Winnipeg Jets,-107,-103,-108,-102
3/28/2015 0:00,3/28/2015 12:35,51,Nashville Predators,Washington Capitals,118,-130,112,-124
3/28/2015 0:00,3/28/2015 13:05,53,San Jose Sharks,Philadelphia Flyers,100,-110,102,-113
3/28/2015 0:00,3/28/2015 13:05,55,Anaheim Ducks,New York Islanders,110,-121,106,-117
3/28/2015 0:00,3/28/2015 13:05,57,Arizona Coyotes,Pittsburgh Penguins,288,-329,294,-337
3/28/2015 0:00,3/28/2015 13:05,59,New York Rangers,Boston Bruins,104,-115,105,-116
3/28/2015 0:00,3/28/2015 14:05,61,Tampa Bay Lightning,Detroit Red Wings,108,-119,107,-118
3/28/2015 0:00,3/28/2015 19:05,63,Florida Panthers,Montreal Canadiens,149,-165,144,-160
3/28/2015 0:00,3/28/2015 19:05,65,New Jersey Devils,Carolina Hurricanes,104,-115,136,-150
3/28/2015 0:00,3/28/2015 19:05,67,Ottawa Senators,Toronto Maple Leafs,-201,180,-172,155
3/28/2015 0:00,3/28/2015 20:05,69,Columbus Blue Jackets,St. Louis Blues,210,-235,221,-248
3/28/2015 0:00,3/28/2015 20:05,71,Los Angeles Kings,Minnesota Wild,107,-118,-120,109
3/28/2015 0:00,3/28/2015 21:05,73,Buffalo Sabres,Colorado Avalanche,269,-305,271,-309
3/28/2015 0:00,3/28/2015 22:05,75,Dallas Stars,Vancouver Canucks,140,-155,144,-160
3/28/2015 0:00,3/28/2015 12:35,1051,Nashville Predators,Washington Capitals,111,-123,106,-117
,,,,,,,,
3/28/2015 0:00,3/28/2015 13:05,1053,San Jose Sharks,Philadelphia Flyers,-103,-107,-101,-109
3/28/2015 0:00,3/28/2015 13:05,1055,Anaheim Ducks,New York Islanders,106,-117,102,-113
,J Halak,,,,,,,
,,,,,,,,
3/28/2015 0:00,3/28/2015 13:05,1057,Arizona Coyotes,Pittsburgh Penguins,226,-254,221,-248
,M Fleury ,,,,,,,
3/28/2015 0:00,3/28/2015 13:05,1059,New York Rangers,Boston Bruins,100,-110,100,-110
3/28/2015 0:00,3/28/2015 14:05,1061,Tampa Bay Lightning,Detroit Red Wings,103,-114,102,-113
3/28/2015 0:00,3/28/2015 19:05,1063,Florida Panthers,Montreal Canadiens,133,-147,129,-142
,C Price,,,,,,,
3/28/2015 0:00,3/28/2015 19:05,1065,New Jersey Devils,Carolina Hurricanes,108,-119,117,-129
3/28/2015 0:00,3/28/2015 19:05,1067,Ottawa Senators,Toronto Maple Leafs,-163,147,-152,137
3/28/2015 0:00,3/28/2015 20:05,1069,Columbus Blue Jackets,St. Louis Blues,175,-195,180,-201
3/28/2015 0:00,3/28/2015 20:05,1071,Los Angeles Kings,Minnesota Wild,102,-113,-111,101
,,,,,,,,
3/28/2015 0:00,3/28/2015 21:05,1073,Buffalo Sabres,Colorado Avalanche,212,-238,214,-240
,S Varlamov,,,,,,,
3/28/2015 0:00,3/28/2015 22:05,1075,Dallas Stars,Vancouver Canucks,126,-139,128,-141
,,,,,,,,
3/27/2015 0:00,3/27/2015 20:05,1,Calgary Flames,Minnesota Wild,153,-170,166,-185
3/27/2015 0:00,3/27/2015 20:35,3,Columbus Blue Jackets,Chicago Blackhawks,188,-210,205,-230
3/27/2015 0:00,3/27/2015 21:35,5,Dallas Stars,Edmonton Oilers,-163,147,-185,166
3/27/2015 0:00,3/27/2015 20:05,1001,Calgary Flames,Minnesota Wild,135,-149,144,-160
,D Dubnyk,,,,,,,
,,,,,,,,
3/27/2015 0:00,3/27/2015 20:35,1003,Columbus Blue Jackets,Chicago Blackhawks,159,-177,173,-193
3/27/2015 0:00,3/27/2015 21:35,1005,Dallas Stars,Edmonton Oilers,-144,130,-157,142
,,,,,,,,
3/26/2015 0:00,3/26/2015 19:05,51,Los Angeles Kings,New York Islanders,104,-115,-113,102
3/26/2015 0:00,3/26/2015 19:05,53,Anaheim Ducks,Boston Bruins,104,-115,118,-130
3/26/2015 0:00,3/26/2015 19:05,55,Arizona Coyotes,Buffalo Sabres,-110,100,-135,122
3/26/2015 0:00,3/26/2015 19:05,57,New Jersey Devils,Washington Capitals,166,-185,188,-210
3/26/2015 0:00,3/26/2015 19:05,59,Pittsburgh Penguins,Carolina Hurricanes,-175,158,-157,142
3/26/2015 0:00,3/26/2015 19:35,61,New York Rangers,Ottawa Senators,100,-110,-108,-102
3/26/2015 0:00,3/26/2015 19:35,63,Florida Panthers,Toronto Maple Leafs,-160,144,-160,144
3/26/2015 0:00,3/26/2015 19:35,65,San Jose Sharks,Detroit Red Wings,140,-155,131,-145
3/26/2015 0:00,3/26/2015 19:35,67,Nashville Predators,Tampa Bay Lightning,140,-155,127,-140
3/26/2015 0:00,3/26/2015 20:05,69,Montreal Canadiens,Winnipeg Jets,-105,-105,111,-123
3/26/2015 0:00,3/26/2015 22:05,71,Colorado Avalanche,Vancouver Canucks,158,-175,205,-230
3/26/2015 0:00,3/26/2015 19:05,1051,Los Angeles Kings,New York Islanders,101,-111,-110,100
,,,,,,,,
3/26/2015 0:00,3/26/2015 19:05,1053,Anaheim Ducks,Boston Bruins,101,-111,105,-116
,T Rask,,,,,,,
3/26/2015 0:00,3/26/2015 19:05,1055,Arizona Coyotes,Buffalo Sabres,-111,101,-121,110
,M Neuvirth,,,,,,,
,,,,,,,,
3/26/2015 0:00,3/26/2015 19:05,1057,New Jersey Devils,Washington Capitals,144,-160,153,-170
,,,,,,,,
3/26/2015 0:00,3/26/2015 19:05,1059,Pittsburgh Penguins,Carolina Hurricanes,-152,137,-139,126
3/26/2015 0:00,3/26/2015 19:35,1061,New York Rangers,Ottawa Senators,-103,-107,-105,-105
3/26/2015 0:00,3/26/2015 19:35,1063,Florida Panthers,Toronto Maple Leafs,-143,129,-141,128
,J Bernier,,,,,,,
3/26/2015 0:00,3/26/2015 19:35,1065,San Jose Sharks,Detroit Red Wings,126,-139,121,-134
3/26/2015 0:00,3/26/2015 19:35,1067,Nashville Predators,Tampa Bay Lightning,123,-136,116,-128
3/26/2015 0:00,3/26/2015 20:05,1069,Montreal Canadiens,Winnipeg Jets,116,-128,102,-113
3/26/2015 0:00,3/26/2015 22:05,1071,Colorado Avalanche,Vancouver Canucks,142,-157,162,-180
,,,,,,,,
3/25/2015 0:00,3/25/2015 20:05,1,Chicago Blackhawks,Philadelphia Flyers,-155,140,-149,135
3/25/2015 0:00,3/25/2015 20:05,3,Colorado Avalanche,Edmonton Oilers,-145,131,-140,127
3/25/2015 0:00,3/25/2015 22:05,5,Dallas Stars,Calgary Flames,112,-124,-103,-107
3/25/2015 0:00,3/25/2015 20:05,1001,Chicago Blackhawks,Philadelphia Flyers,-139,126,-129,117
3/25/2015 0:00,3/25/2015 20:05,1003,Colorado Avalanche,Edmonton Oilers,-133,120,-118,107
,,,,,,,,
3/25/2015 0:00,3/25/2015 22:05,1005,Dallas Stars,Calgary Flames,106,-117,-105,-105
,,,,,,,,
3/24/2015 0:00,3/24/2015 19:05,51,Minnesota Wild,New York Islanders,120,-133,126,-139
3/24/2015 0:00,3/24/2015 19:05,53,Los Angeles Kings,New York Rangers,129,-143,133,-147
3/24/2015 0:00,3/24/2015 19:05,55,Anaheim Ducks,Columbus Blue Jackets,-145,131,-165,149
3/24/2015 0:00,3/24/2015 19:05,57,St. Louis Blues,Pittsburgh Penguins,111,-123,109,-120
3/24/2015 0:00,3/24/2015 19:35,59,Florida Panthers,Tampa Bay Lightning,175,-195,142,-157
3/24/2015 0:00,3/24/2015 19:35,61,Arizona Coyotes,Detroit Red Wings,297,-340,289,-330
3/24/2015 0:00,3/24/2015 20:05,63,Montreal Canadiens,Nashville Predators,109,-120,118,-130
3/24/2015 0:00,3/24/2015 22:05,65,Winnipeg Jets,Vancouver Canucks,127,-140,151,-167
3/24/2015 0:00,3/24/2015 19:05,1051,Minnesota Wild,New York Islanders,111,-123,113,-125
,J Halak,,,,,,,
,,,,,,,,
3/24/2015 0:00,3/24/2015 19:05,1053,Los Angeles Kings,New York Rangers,118,-130,116,-128
3/24/2015 0:00,3/24/2015 19:05,1055,Anaheim Ducks,Columbus Blue Jackets,-133,120,-142,129
,S Bobrovsky,,,,,,,
3/24/2015 0:00,3/24/2015 19:05,1057,St. Louis Blues,Pittsburgh Penguins,106,-117,105,-116
3/24/2015 0:00,3/24/2015 19:35,1059,Florida Panthers,Tampa Bay Lightning,151,-167,126,-139
,B Bishop,,,,,,,
3/24/2015 0:00,3/24/2015 19:35,1061,Arizona Coyotes,Detroit Red Wings,212,-238,211,-236
,J Howard,,,,,,,
3/24/2015 0:00,3/24/2015 20:05,1063,Montreal Canadiens,Nashville Predators,103,-114,108,-119
3/24/2015 0:00,3/24/2015 22:05,1065,Winnipeg Jets,Vancouver Canucks,116,-128,135,-149
,,,,,,,,
3/23/2015 0:00,3/23/2015 19:05,1,Los Angeles Kings,New Jersey Devils,-145,131,-170,153
3/23/2015 0:00,3/23/2015 19:05,3,Chicago Blackhawks,Carolina Hurricanes,-155,140,-187,168
3/23/2015 0:00,3/23/2015 19:35,5,Minnesota Wild,Toronto Maple Leafs,-205,184,-220,197
3/23/2015 0:00,3/23/2015 19:35,7,San Jose Sharks,Ottawa Senators,131,-145,111,-123
3/23/2015 0:00,3/23/2015 20:35,9,Buffalo Sabres,Dallas Stars,346,-400,361,-420
3/23/2015 0:00,3/23/2015 21:05,11,Colorado Avalanche,Calgary Flames,122,-135,131,-145
3/23/2015 0:00,3/23/2015 21:35,13,Winnipeg Jets,Edmonton Oilers,-155,140,-165,149
3/23/2015 0:00,3/23/2015 19:05,1001,Los Angeles Kings,New Jersey Devils,-133,120,-143,129
3/23/2015 0:00,3/23/2015 19:05,1003,Chicago Blackhawks,Carolina Hurricanes,-139,126,-164,148
3/23/2015 0:00,3/23/2015 19:35,1005,Minnesota Wild,Toronto Maple Leafs,-170,153,-177,159
,J Bernier,,,,,,,
3/23/2015 0:00,3/23/2015 19:35,1007,San Jose Sharks,Ottawa Senators,120,-133,108,-119
3/23/2015 0:00,3/23/2015 20:35,1009,Buffalo Sabres,Dallas Stars,248,-280,256,-290
,K Lehtonen,,,,,,,
3/23/2015 0:00,3/23/2015 21:05,1011,Colorado Avalanche,Calgary Flames,113,-125,113,-125
,,,,,,,,
3/23/2015 0:00,3/23/2015 21:35,1013,Winnipeg Jets,Edmonton Oilers,126,-139,-140,127
,,,,,,,,
3/22/2015 0:00,3/22/2015 12:05,51,St. Louis Blues,Detroit Red Wings,120,-133,110,-121
3/22/2015 0:00,3/22/2015 17:05,53,Boston Bruins,Tampa Bay Lightning,171,-190,160,-178
3/22/2015 0:00,3/22/2015 19:35,55,Anaheim Ducks,New York Rangers,104,-115,100,-110
3/22/2015 0:00,3/22/2015 20:05,57,Vancouver Canucks,Arizona Coyotes,-170,153,-179,161
3/22/2015 0:00,3/22/2015 12:05,1051,St. Louis Blues,Detroit Red Wings,112,-124,103,-114
3/22/2015 0:00,3/22/2015 17:05,1053,Boston Bruins,Tampa Bay Lightning,144,-159,136,-150
3/22/2015 0:00,3/22/2015 19:35,1055,Anaheim Ducks,New York Rangers,100,-110,-102,-108
,H Lundqvist,,,,,,,
3/22/2015 0:00,3/22/2015 20:05,1057,Vancouver Canucks,Arizona Coyotes,-149,135,-160,144
,M Smith,,,,,,,
,,,,,,,,
3/21/2015 0:00,3/21/2015 14:05,1,St. Louis Blues,Minnesota Wild,109,-120,103,-114
3/21/2015 0:00,3/21/2015 16:05,3,Columbus Blue Jackets,Calgary Flames,131,-145,142,-157
3/21/2015 0:00,3/21/2015 16:05,5,Vancouver Canucks,Los Angeles Kings,153,-170,155,-172
